Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,28.240000,28.260000,27.725000,27.805000,26.753754,14223800
2012-08-02,27.375000,27.790001,26.985001,27.430000,26.392925,15060400
2012-08-03,28.190001,28.615000,28.160000,28.490000,27.412855,12647000
2012-08-06,28.650000,28.830000,28.580000,28.590000,27.509071,6395000
2012-08-07,28.844999,29.139999,28.830000,28.865000,27.773678,7095800
2012-08-08,28.709999,29.025000,28.680000,28.955000,27.860271,5801200
2012-08-09,28.870001,29.125000,28.825001,29.020000,27.922815,8145400
2012-08-10,28.795000,29.129999,28.690001,29.105000,28.004602,7920800
2012-08-13,29.014999,29.110001,28.775000,29.105000,28.004602,7191600
2012-08-14,29.295000,29.334999,28.915001,29.080000,27.980547,8125200
2012-08-15,29.025000,29.250000,28.990000,29.110001,28.009409,8081400
2012-08-16,29.209999,29.650000,29.084999,29.565001,28.447206,8322200
2012-08-17,29.680000,29.705000,29.525000,29.660000,28.538618,9545800
2012-08-20,29.575001,29.674999,29.405001,29.660000,28.538618,7091600
2012-08-21,29.809999,30.040001,29.350000,29.465000,28.350992,10032600
2012-08-22,29.334999,29.600000,29.195000,29.480000,28.365423,13975800
2012-08-23,29.365000,29.365000,28.924999,29.014999,27.918003,12911800
2012-08-24,28.879999,29.495001,28.834999,29.365000,28.254770,10219000
2012-08-27,29.520000,29.605000,29.295000,29.365000,28.254770,7932800
2012-08-28,29.225000,29.504999,29.145000,29.330000,28.221094,8774000
2012-08-29,29.370001,29.525000,29.205000,29.350000,28.240335,6469200
2012-08-30,29.100000,29.125000,28.815001,28.940001,27.845837,10094000
2012-08-31,29.270000,29.490000,28.879999,29.245001,28.139305,13970800
2012-09-04,29.170000,29.334999,28.780001,29.049999,27.951677,29478000
2012-09-05,29.184999,29.334999,28.985001,29.084999,27.985357,11231800
2012-09-06,29.455000,30.280001,29.450001,30.270000,29.125551,14480800
2012-09-07,30.385000,30.545000,30.330000,30.535000,29.380539,8162600
2012-09-10,30.459999,30.570000,30.155001,30.174999,29.034147,8596600
2012-09-11,30.215000,30.535000,30.195000,30.334999,29.188097,6401200
2012-09-12,30.545000,30.610001,30.340000,30.535000,29.380539,9622000
2012-09-13,30.545000,31.670000,30.445000,31.500000,30.309052,18511400
2012-09-14,31.594999,32.134998,31.549999,31.735001,30.535170,19445200
2012-09-17,31.620001,31.735001,31.379999,31.549999,30.357164,9766200
